Date,Ticker,anomaly_flag,type,ret,ret_z,volz,range_pct,why
2016-09-09,AAPL,1,,-0.02264977724268369,-1.8442977828116418,2.427433658135925,100.0,range_pct > 95
2016-09-12,AAPL,1,,0.0223989512153957,1.6381117349313878,1.9282566300379906,100.0,range_pct > 95
2016-09-13,AAPL,1,volume_shock,0.02380490851557071,1.6850119073216583,2.8455859841607887,63.49206349206349,volz > 2.5
2016-09-14,AAPL,1,volume_shock,0.035386830526624724,2.4755123601865163,4.260431386977886,100.0,volz > 2.5; range_pct > 95
2016-09-15,AAPL,0,,0.03399842405572029,2.2251774617488786,2.4691125416166004,90.47619047619048,
2016-09-16,AAPL,0,,-0.005624297902721231,-0.5773090543601163,1.8215434930137415,85.71428571428571,
2016-09-19,AAPL,1,,-0.011660360627573474,-1.027989824621336,0.5456219056860787,96.82539682539682,range_pct > 95
2016-09-20,AAPL,0,,-8.799137372816901e-05,-0.21344058848195274,-0.14601325297316672,60.317460317460316,
2016-09-21,AAPL,0,,-0.0001761399392848917,-0.21028029212226446,-0.09133132341300125,58.730158730158735,
2016-09-22,AAPL,0,,0.009423304400475896,0.4481234688658859,-0.4345856859340132,14.285714285714285,
2016-09-23,AAPL,1,,-0.01666396733506892,-1.3548088491171746,0.6484144866464815,96.82539682539682,range_pct > 95
2016-09-26,AAPL,0,,0.0015083993240190274,-0.11724383041034198,-0.6725697096461118,77.77777777777779,
2016-09-27,AAPL,0,,0.0018604181670851538,-0.11183226343614414,-1.1409132590377418,12.698412698412698,
2016-09-28,AAPL,0,,0.007604456683791394,0.31787036334168206,-0.6979584241021181,44.44444444444444,
2016-09-29,AAPL,0,,-0.01553294149191864,-1.3468441047939694,-0.29499604493476195,82.53968253968253,
2016-09-30,AAPL,0,,0.0077553043212921224,0.35868053702700764,-0.31342843912293494,63.49206349206349,
2016-10-03,AAPL,0,,-0.0046882531591222465,-0.5330578751481653,-1.566761852989724,7.936507936507936,
2016-10-04,AAPL,0,,0.0042658773436010655,0.0995854405920986,-0.7713665657658969,66.66666666666666,
2016-10-05,AAPL,0,,0.0004425711109945496,-0.17212198424295888,-1.5505029202176872,23.809523809523807,
2016-10-06,AAPL,0,,0.007430339587659374,0.33177997630333844,-0.8155587957591637,44.44444444444444,
2016-10-07,AAPL,0,,0.0014925588258940525,-0.09236234905499989,-1.1319795162211552,26.984126984126984,
2016-10-10,AAPL,0,,0.017447036336857513,1.0500070078717734,-0.16622252827707296,80.95238095238095,
2016-10-11,AAPL,0,,0.0021541429444797977,-0.05738930562136641,1.101457337422045,92.06349206349206,
2016-10-12,AAPL,0,,0.008942406872905151,0.4162196887302359,-0.09439169145117411,36.507936507936506,
2016-10-13,AAPL,0,,-0.0030678996966800876,-0.4296881695066379,-0.1880976940800664,63.49206349206349,
2016-10-14,AAPL,0,,0.005556299987783397,0.19286626398362094,-0.04791430095077509,22.22222222222222,
2016-10-17,AAPL,0,,-0.0006801051857714402,-0.24931128450221465,-1.1743468462922428,23.809523809523807,
2016-10-18,AAPL,0,,-0.0006803626821170194,-0.248031123216517,-1.0408365359397118,3.1746031746031744,
2016-10-19,AAPL,1,,-0.002979563715206357,-0.41135186874593893,-1.697539563687495,98.4126984126984,range_pct > 95
2016-10-20,AAPL,0,,-0.0005121282115106984,-0.23701782791136766,-0.864984816640064,22.22222222222222,
2016-10-21,AAPL,0,,-0.003929748729936011,-0.4932621876819442,-0.9265025557470579,1.5873015873015872,
2016-10-24,AAPL,0,,0.00900504177718009,0.4345644273518989,-0.8119266588462686,4.761904761904762,
2016-10-25,AAPL,0,,0.005099853202417792,0.1317272179708489,1.8747956642381274,25.396825396825395,
2016-10-26,AAPL,1,volume_shock,-0.022494625350543918,-2.22462749472891,2.7357767037523617,88.88888888888889,volz > 2.5
2016-10-27,AAPL,0,,-0.009602981174133163,-0.9893040171798049,0.32555351453469683,73.01587301587301,
2016-10-28,AAPL,0,,-0.006638707824949797,-0.7149080801365932,0.571209407612242,73.01587301587301,
2016-10-31,AAPL,0,,-0.0015828148858045843,-0.24822962111696323,-0.4911537585030149,28.57142857142857,
2016-11-01,AAPL,1,,-0.01805536026525223,-1.7325287497291224,1.0340331489659011,95.23809523809523,range_pct > 95
2016-11-02,AAPL,0,,0.0008969861755290243,-0.007546558650828114,-0.34155360646666194,39.682539682539684,
2016-11-03,AAPL,0,,-0.010718493329181844,-1.017066122826125,-0.48267559558690765,77.77777777777779,
2016-11-04,AAPL,0,,-0.009014165898818427,-0.8360048445654109,-0.12080702274660744,85.71428571428571,
2016-11-07,AAPL,0,,0.014424798021861474,1.2483858696176335,0.033422959499011036,34.92063492063492,
2016-11-08,AAPL,0,,0.005887096692329452,0.47845335495131264,-0.9165540631848205,80.95238095238095,
2016-11-09,AAPL,1,,-0.0016205197110010783,-0.19233843896336336,1.861825596259272,95.23809523809523,range_pct > 95
2016-11-10,AAPL,1,,-0.027867986875884876,-2.4747077197713514,1.810355966042524,100.0,range_pct > 95
2016-11-11,AAPL,0,,0.005937500719497946,0.48542713954255184,0.13834951937147147,84.12698412698413,
2016-11-14,AAPL,1,,-0.02508535944734991,-2.0968432243984427,1.318130117626577,96.82539682539682,range_pct > 95
2016-11-15,AAPL,0,,0.013243884592099908,1.1015105373200282,-0.06907581741885749,53.96825396825397,
2016-11-16,AAPL,0,,0.026888004405607457,2.164814291190521,1.6055675711392536,93.65079365079364,
2016-11-17,AAPL,0,,-0.0003637076931416461,-0.050918521604121955,-0.6518648950852384,47.61904761904761,
2016-11-18,AAPL,0,,0.0010007238938407603,0.05808776406100157,-0.6486248872624798,11.11111111111111,
2016-11-21,AAPL,0,,0.01517348009521835,1.1459894631516319,-0.6001112912055191,68.25396825396825,
2016-11-22,AAPL,0,,0.0006263791159957233,0.003612314023930934,-1.0231627951437388,23.809523809523807,
2016-11-23,AAPL,0,,-0.005098335527605524,-0.4470428030637591,-0.8850640739883442,33.33333333333333,
2016-11-25,AAPL,0,,0.005034638465225116,0.33388968029398364,-3.542481068745902,12.698412698412698,
2016-11-28,AAPL,0,,-0.00196807510338437,-0.2185299856457637,-0.48695670502055965,31.746031746031743,
2016-11-29,AAPL,0,,-0.0009857627671275848,-0.14178662230396546,-0.3256235707880444,66.66666666666666,
2016-11-30,AAPL,0,,-0.008433650480173305,-0.7261083000593412,0.34685012031332485,63.49206349206349,
2016-12-01,AAPL,0,,-0.009319564377604062,-0.7798190168064043,0.3760335070818197,61.904761904761905,
2016-12-02,AAPL,0,,0.0037445710191128523,0.24348450473528677,-0.5136607900786353,39.682539682539684,
2016-12-05,AAPL,0,,-0.007188180666505395,-0.5901246592594016,0.19911903275759285,58.730158730158735,
2016-12-06,AAPL,0,,0.007698434273341936,0.5622876585180551,-0.5718421344965955,36.507936507936506,
2016-12-07,AAPL,0,,0.009822952546144625,0.7227045605125985,-0.1778961648038167,73.01587301587301,
2016-12-08,AAPL,0,,0.009817025305489668,0.6999536720664691,-0.4464390949580675,58.730158730158735,
2016-12-09,AAPL,0,,0.016321746355743016,1.2042508063460635,0.1925051172083772,80.95238095238095,
2016-12-12,AAPL,0,,-0.0057042062197851795,-0.5822760422028637,-0.5029670246722379,85.71428571428571,
2016-12-13,AAPL,0,,0.016681487354014646,1.3284643971879728,1.2055814954847044,74.60317460317461,
2016-12-14,AAPL,0,,0.0,-0.05547493822302921,0.3457161402309839,31.746031746031743,
2016-12-15,AAPL,0,,0.005469051888300269,0.5200889652938595,1.4873392689114333,41.269841269841265,
2016-12-16,AAPL,0,,0.0012951283488298326,0.10016757938137276,1.2068354090647817,6.349206349206349,
2016-12-19,AAPL,0,,0.005777428721149169,0.5188565139362424,-0.26870790852803444,49.2063492063492,
2016-12-20,AAPL,0,,0.002657703603246686,0.2047135619267195,-1.172661130483193,6.349206349206349,
2016-12-21,AAPL,0,,0.0009406204343609392,0.033010695847503074,-0.7392758137142682,0.0,
2016-12-22,AAPL,0,,-0.006577881936104535,-0.690435077722541,-0.3895681950633906,12.698412698412698,
2016-12-23,AAPL,0,,0.0019777638732092484,0.1349521618219065,-2.4023524204252347,14.285714285714285,
2016-12-27,AAPL,0,,0.006350856388266823,0.5711282262303142,-1.2990947242079998,46.03174603174603,
2016-12-28,AAPL,0,,-0.004263965074469911,-0.4953304437172706,-1.1432696930508979,61.904761904761905,
2016-12-29,AAPL,0,,-0.000256912890280403,-0.07734172695118773,-2.176707845849902,3.1746031746031744,
2016-12-30,AAPL,0,,-0.007795849972323521,-0.8729555197449772,0.28520404493117374,58.730158730158735,
2017-01-03,AAPL,0,,0.0028491164759791854,0.23793009671613563,0.1263485035217519,49.2063492063492,
2017-01-04,AAPL,0,,-0.001119136209084548,-0.17878174847271597,-0.8085078059274416,7.936507936507936,
2017-01-05,AAPL,0,,0.005085468298487772,0.46352033335835674,-0.6083861465232651,25.396825396825395,
2017-01-06,AAPL,0,,0.011148310439109688,1.0734180047607336,0.5713856045521966,55.55555555555556,
2017-01-09,AAPL,0,,0.009159404034122076,0.8599815217706368,0.7105304153380707,46.03174603174603,
2017-01-10,AAPL,0,,0.0010085941424839984,0.020858486031147188,-0.2841140100182759,26.984126984126984,
2017-01-11,AAPL,0,,0.0053731439186346375,0.4989084874011282,0.10008292479997342,42.857142857142854,
2017-01-12,AAPL,0,,-0.004175636943409722,-0.4913499015690805,0.07715129779171623,31.746031746031743,
2017-01-13,AAPL,0,,-0.0017608393596100225,-0.22196499996643268,-0.04091337203742322,9.523809523809524,
2017-01-17,AAPL,0,,0.008064624599549708,0.793359959481019,0.9617835045854756,69.84126984126983,
2017-01-18,AAPL,0,,-8.345883848126512e-05,-0.05450258234166006,-0.2847943007696696,9.523809523809524,
2017-01-19,AAPL,0,,-0.0017501798417873804,-0.22764456030804606,0.08580721848062234,3.1746031746031744,
2017-01-20,AAPL,0,,0.0018368604824161583,0.14457816279860097,1.2403538030821883,3.1746031746031744,
2017-01-23,AAPL,0,,0.0006666700023514327,0.015863042228800625,-0.44529765245375047,23.809523809523807,
2017-01-24,AAPL,0,,-0.0009160355421788946,-0.14965712061018638,-0.2392984738842062,0.0,
2017-01-25,AAPL,0,,0.015920600989825173,1.5880829496438655,1.146533237538431,60.317460317460316,
2017-01-26,AAPL,0,,0.000492175021457486,-0.020144231334922068,0.24012790217225455,12.698412698412698,
2017-01-27,AAPL,0,,8.206541177946391e-05,-0.05463525512382564,-1.017689839250908,7.936507936507936,
2017-01-30,AAPL,0,,-0.0026241708627099403,-0.3860751100483906,0.814653382778062,20.634920634920633,
2017-01-31,AAPL,1,volume_shock,-0.0023019769331036333,-0.36680506955302483,3.112372801505117,9.523809523809524,volz > 2.5
2017-02-01,AAPL,1,spike + volume_shock,0.06098065094635485,6.5080655780574554,6.777962717759711,92.06349206349206,|ret_z| > 2.5; volz > 2.5
2017-02-02,AAPL,0,,-0.0017086378017413528,-0.3246101563577472,0.3679893423790079,52.38095238095239,
2017-02-03,AAPL,0,,0.004279185892078097,0.16132269450277997,-0.516254622558298,23.809523809523807,
2017-02-06,AAPL,0,,0.00937400863639537,0.5956421248407855,-0.2931325072151426,50.79365079365079,
2017-02-07,AAPL,0,,0.009517063469046239,0.5851421209139196,0.6593962907603006,52.38095238095239,
2017-02-08,AAPL,0,,0.003877500539268608,0.07023843475320003,-0.7702382457089378,22.22222222222222,
2017-02-09,AAPL,0,,0.007225997949963148,0.3805026792298789,-0.142117829876662,41.269841269841265,
2017-02-10,AAPL,0,,-0.002265637476453919,-0.45715050906334403,-1.11236168012458,14.285714285714285,
2017-02-13,AAPL,0,,0.008855616367031915,0.5225520799277824,-0.6723510997661735,31.746031746031743,
2017-02-14,AAPL,0,,0.012979313210402355,0.8874843075730692,0.3242974480029719,65.07936507936508,
2017-02-15,AAPL,0,,0.003629081343917262,0.0015971756023961921,0.478490093326253,55.55555555555556,
2017-02-16,AAPL,0,,-0.0011806924085689952,-0.5198490893028652,-0.7313179060020102,25.396825396825395,
2017-02-17,AAPL,0,,0.0027337848338191417,-0.10996823217444505,-0.7675209959811925,3.1746031746031744,
2017-02-21,AAPL,0,,0.0072208437861311925,0.39201891786662557,-0.48404658538382783,4.761904761904762,
2017-02-22,AAPL,0,,0.0029990399713391014,-0.06004551432396512,-0.8681472612454164,25.396825396825395,
2017-02-23,AAPL,0,,-0.0042302388476895825,-0.8165156482741625,-0.8622299972666974,39.682539682539684,
2017-02-24,AAPL,0,,0.0009524668037821371,-0.24619853629300664,-0.7215470181633457,52.38095238095239,
2017-02-27,AAPL,0,,0.0019755641323411233,-0.13943925174238953,-0.8498537279349475,39.682539682539684,
2017-02-28,AAPL,0,,0.0004383427036604992,-0.31444674081587803,-0.4371666526624935,4.761904761904762,
2017-03-01,AAPL,0,,0.020439000178635203,1.8037551340314506,0.6455574092503125,92.06349206349206,
2017-03-02,AAPL,0,,-0.0059372307855126705,-0.9942181798884856,-0.20103263752322553,55.55555555555556,
2017-03-03,AAPL,0,,0.005900874260956757,0.23379601969045533,-0.70078825970423,44.44444444444444,
2017-03-06,AAPL,0,,-0.0031478317597976035,-0.726362830585398,-0.751146618063363,39.682539682539684,
2017-03-07,AAPL,0,,0.0012919405881235413,-0.2786438652213695,-1.7653605176952174,42.857142857142854,
2017-03-08,AAPL,0,,-0.003727190540004477,-0.8009079881728003,-1.250963195041941,25.396825396825395,
2017-03-09,AAPL,0,,-0.0023022101240128823,-0.6610121345845807,-0.3801871758694925,74.60317460317461,
2017-03-10,AAPL,0,,0.0033171857720595277,-0.051234793516625965,-0.9148538890774796,1.5873015873015872,
2017-03-13,AAPL,0,,0.0004310366557604972,-0.3453761965686058,-1.4466013498502635,0.0,
2017-03-14,AAPL,0,,-0.001508436409630498,-0.5358741050482437,-1.9301584553142914,11.11111111111111,
2017-03-15,AAPL,0,,0.01057638299378083,0.7841075312349051,0.5961969471856365,71.42857142857143,
2017-03-16,AAPL,0,,0.0016372331678811136,-0.20335200891322933,-0.7233782672961934,9.523809523809524,
2017-03-17,AAPL,1,volume_shock,-0.004975285611218405,-0.9039564672555594,3.3030608727102275,41.269841269841265,volz > 2.5
2017-03-20,AAPL,0,,0.010500717790476344,0.7932804709045951,-0.13858789981860392,58.730158730158735,
2017-03-21,AAPL,1,,-0.011452080742702653,-1.5965096154534668,2.4451103610948657,98.4126984126984,range_pct > 95
2017-03-22,AAPL,0,,0.01129871687416717,0.8721688549969848,0.4668966327378124,82.53968253968253,
2017-03-23,AAPL,0,,-0.003535865314712394,-0.7088288060154861,-0.43823485363998155,28.57142857142857,
2017-03-24,AAPL,0,,-0.001986775869576407,-0.532694594299266,-0.07615089282927842,63.49206349206349,
2017-03-27,AAPL,1,,0.0017066647320838069,-0.13893301547799447,0.10195855770021069,96.82539682539682,range_pct > 95
2017-03-28,AAPL,1,,0.020726855594034088,1.8599992184814684,1.3864406083367642,98.4126984126984,range_pct > 95
2017-03-29,AAPL,0,,0.0022250300246016153,-0.1272053228948089,0.7683544245771874,55.55555555555556,
2017-03-30,AAPL,0,,-0.0013183376026100202,-0.486117011514847,-0.41350824708306394,30.158730158730158,
2017-03-31,AAPL,0,,-0.0018756670032027412,-0.5501742622500673,-0.6275577593824981,52.38095238095239,
2017-04-03,AAPL,0,,0.0002785385183814437,-0.32414400189081344,-0.5126137032575796,33.33333333333333,
2017-04-04,AAPL,0,,0.0074458906540404435,0.40763546337919665,-0.5184609837658425,71.42857142857143,
2017-04-05,AAPL,0,,-0.0051807372072538715,-0.9174054118666302,0.7355948973011623,71.42857142857143,
2017-04-06,AAPL,0,,-0.0024994739260481014,-0.6280285794455354,-0.3587155393228547,33.33333333333333,
2017-04-07,AAPL,0,,-0.0022275313464030777,-0.5856099531908892,-1.2975693223467664,19.047619047619047,
2017-04-10,AAPL,0,,-0.0011860422490849176,-0.4570422454347427,-0.7299993689976524,25.396825396825395,
2017-04-11,AAPL,1,,-0.010756316070313465,-1.4353349136878755,1.0158420735195792,96.82539682539682,range_pct > 95
2017-04-12,AAPL,0,,0.0012000244034602314,-0.17056012156259862,-0.5560320159876485,47.61904761904761,
2017-04-13,AAPL,0,,-0.005288911409300434,-0.8278808993446674,-1.1656577838447157,65.07936507936508,
2017-04-17,AAPL,0,,0.0055298587052494685,0.2806691429827158,-1.3414955135780293,33.33333333333333,
2017-04-18,AAPL,0,,-0.004441731776321789,-0.7510413646805095,-1.7247782874346997,22.22222222222222,
2017-04-19,AAPL,0,,-0.003682956806887794,-0.651741779538336,-1.006189195383064,73.01587301587301,
2017-04-20,AAPL,0,,0.012510774110947365,1.0046718032771065,0.23365072895353545,80.95238095238095,
2017-04-21,AAPL,0,,-0.0011934242692108743,-0.4111405767240894,-0.9929932251574772,12.698412698412698,
2017-04-24,AAPL,0,,0.009629509024464022,0.6879930354225516,-0.9531947100608161,4.761904761904762,
2017-04-25,AAPL,0,,0.0061960700398864255,0.3255536811052487,-0.456410214129389,33.33333333333333,
2017-04-26,AAPL,0,,-0.005881053306056039,-0.9026746035843385,-0.14513728819470392,52.38095238095239,
2017-04-27,AAPL,0,,0.0007653749604996651,-0.1995640206241954,-1.6763853041374401,14.285714285714285,
2017-04-28,AAPL,0,,-0.0009735600989592141,-0.3766098026352511,0.2796367860610441,33.33333333333333,
2017-05-01,AAPL,1,volume_shock,0.020396877354494247,1.794229576252358,3.0286247075959767,90.47619047619048,volz > 2.5
2017-05-02,AAPL,1,volume_shock,0.006344456779135976,0.3236091217578231,3.8127391401868267,50.79365079365079,volz > 2.5
2017-05-03,AAPL,1,volume_shock,-0.00305031429887781,-0.6233702480120016,2.8174169426146665,93.65079365079364,volz > 2.5
2017-05-04,AAPL,0,,-0.0036042782592142775,-0.8474441059958874,0.25682353327967594,61.904761904761905,
2017-05-05,AAPL,0,,0.016583644722290458,2.0954953893422674,0.7061180103995169,88.88888888888889,
2017-05-08,AAPL,1,spike,0.027188701435426843,3.4917703881904103,2.4611783433922887,100.0,|ret_z| > 2.5; range_pct > 95
2017-05-09,AAPL,0,,0.0064047904231545605,0.48609087813023916,1.4765922078197418,61.904761904761905,
2017-05-10,AAPL,0,,-0.00474072209048948,-0.9557124227990078,0.24983347762746802,76.19047619047619,
2017-05-11,AAPL,0,,0.00864825865637231,0.7989167783934165,0.3553902267531597,71.42857142857143,
2017-05-12,AAPL,0,,0.013965668093553374,1.4801098899174416,0.835028903522524,69.84126984126983,
2017-05-15,AAPL,0,,-0.00256233284269336,-0.6752469110432606,0.1881460339582346,65.07936507936508,
2017-05-16,AAPL,0,,-0.0014774347311673486,-0.5149611323829074,-0.5416895415239695,47.61904761904761,
2017-05-17,AAPL,1,crash,-0.03357541286719645,-4.6324378295380795,1.920135860566162,100.0,|ret_z| > 2.5; range_pct > 95
2017-05-18,AAPL,0,,0.01524104327839182,1.5040265247606668,0.6314090747380344,84.12698412698413,
2017-05-19,AAPL,0,,0.003408887712995634,0.15375322199141814,-0.024166302983725872,50.79365079365079,
2017-05-22,AAPL,0,,0.006076191697219846,0.4448598536837237,-0.4740038614930434,65.07936507936508,
2017-05-23,AAPL,0,,-0.0012338186951524888,-0.3545973859195711,-0.9239691066948067,63.49206349206349,
2017-05-24,AAPL,0,,-0.002990857306490069,-0.5394945783947572,-1.0754626555266167,57.14285714285714,
2017-05-25,AAPL,0,,0.003456124816425765,0.1651760492421742,-1.0718092854369168,41.269841269841265,
2017-05-26,AAPL,0,,-0.0016892986459609016,-0.40384512270689216,-0.6877206071263162,12.698412698412698,
2017-05-30,AAPL,0,,0.00039048191545743016,-0.16901471561244266,-1.0816509349324706,26.984126984126984,
2017-05-31,AAPL,0,,-0.005921891533858581,-0.8607229551194273,-0.4691498507947105,73.01587301587301,
2017-06-01,AAPL,0,,0.002749414759412261,0.13945054201663235,-1.6589347293026837,28.57142857142857,
2017-06-02,AAPL,0,,0.014819232477810695,1.4942126276842067,0.12046508961068256,88.88888888888889,
2017-06-05,AAPL,0,,-0.00977814990650705,-1.2925001896154327,-0.09757830623289576,14.285714285714285,
2017-06-06,AAPL,0,,0.0033782079851045754,0.1868007606432106,0.056003553214100235,82.53968253968253,
2017-06-07,AAPL,0,,0.005956746054997186,0.46794386424647016,-0.7238285217620508,55.55555555555556,
2017-06-08,AAPL,0,,-0.0024458215027511887,-0.4778863816552161,-0.6316505343966402,30.158730158730158,
2017-06-09,AAPL,1,crash + volume_shock,-0.03877683414389643,-4.495795035450098,3.9567977299514454,100.0,|ret_z| > 2.5; volz > 2.5; range_pct > 95
2017-06-12,AAPL,1,volume_shock,-0.023895631505100656,-2.4161875578118845,3.190820185161821,95.23809523809523,volz > 2.5; range_pct > 95
2017-06-13,AAPL,0,,0.008045639815223105,0.6656088627568385,0.6178829374024638,84.12698412698413,
2017-06-14,AAPL,1,,-0.009755158201004588,-0.9846029193904253,0.4090688901475439,95.23809523809523,range_pct > 95
2017-06-15,AAPL,0,,-0.005993660282397673,-0.6089751372632706,0.4343353392132902,82.53968253968253,
2017-06-16,AAPL,0,,-0.01399926101929605,-1.3282334547210048,1.5127211879851779,82.53968253968253,
2017-06-19,AAPL,1,spike,0.028607406835379212,2.5503450705956032,0.41325214308058683,85.71428571428571,|ret_z| > 2.5
2017-06-20,AAPL,0,,-0.009088328966914028,-0.8442609026111918,-0.25932728668654953,71.42857142857143,
2017-06-21,AAPL,0,,0.005930555339623833,0.4533142514989716,-0.6478662686006473,50.79365079365079,
2017-06-22,AAPL,0,,-0.0016450230868116922,-0.19780081276000977,-0.9042979704045553,57.14285714285714,
2017-06-23,AAPL,0,,0.004463075296325503,0.33272016395106835,0.6500563113561865,73.01587301587301,
2017-06-26,AAPL,0,,-0.003144612107163658,-0.34029095100648293,-0.2303716387234985,85.71428571428571,
2017-06-27,AAPL,0,,-0.01433285238145221,-1.3088678362003943,-0.36700829340683755,84.12698412698413,
2017-06-28,AAPL,0,,0.014610971506109127,1.2789527817472468,-0.6844537007474283,87.3015873015873,
2017-06-29,AAPL,0,,-0.014743290697693423,-1.3127172503197913,0.23428796767744736,84.12698412698413,
2017-06-30,AAPL,0,,0.002366357174625966,0.19451511549516629,-0.6269965609936223,26.984126984126984,
2017-07-03,AAPL,0,,-0.0036107721258180625,-0.3253025910735893,-2.03856463002093,74.60317460317461,
2017-07-05,AAPL,0,,0.004111662681463901,0.3438264307997092,-0.730105478104317,68.25396825396825,
2017-07-06,AAPL,0,,-0.009438495464596852,-0.8177778323500255,-0.4203663760055036,23.809523809523807,
2017-07-07,AAPL,0,,0.010159023325964744,0.8725317347055302,-0.9811884000365849,61.904761904761905,
2017-07-10,AAPL,0,,0.006103222589620705,0.504475360724375,-0.7269854603825883,82.53968253968253,
2017-07-11,AAPL,0,,0.003240231449168851,0.24850815638473545,-0.8849318571432915,42.857142857142854,
2017-07-12,AAPL,0,,0.0014430034895220878,0.08940071228694282,-0.19348636243923645,34.92063492063492,
2017-07-13,AAPL,0,,0.013929152107543752,1.1445754939629351,-0.022939048964933872,88.88888888888889,
2017-07-14,AAPL,0,,0.00859424792433705,0.6627383001712177,-0.7997969161728637,63.49206349206349,
2017-07-17,AAPL,0,,0.0034888336231906347,0.21028537016247362,-0.10388693204940021,73.01587301587301,
2017-07-18,AAPL,0,,0.003477022448418632,0.2122078881861179,-1.1463658856748784,34.92063492063492,
2017-07-19,AAPL,0,,0.0062632743894111,0.43863676486015624,-0.44602368428608313,34.92063492063492,
2017-07-20,AAPL,0,,-0.004502796388889951,-0.48977015586971934,-1.3751987420814806,42.857142857142854,
2017-07-21,AAPL,0,,-0.00046561198353667343,-0.12443914022303015,0.8646863006363295,46.03174603174603,
2017-07-24,AAPL,0,,0.01211176216334775,0.9497378667398235,-0.18448046018103062,79.36507936507937,
2017-07-25,AAPL,0,,0.004273611786019815,0.275528038287339,-0.8702389592451947,58.730158730158735,
2017-07-26,AAPL,0,,0.0047140333939543755,0.3159705921659862,-1.8547292686930679,0.0,
2017-07-27,AAPL,1,,-0.01889750175231686,-1.7165315509689576,2.3155398566903336,98.4126984126984,range_pct > 95
2017-07-28,AAPL,0,,-0.007040407393519188,-0.6607861744815442,-1.1099474366792619,4.761904761904762,
2017-07-31,AAPL,0,,-0.0051505089391845615,-0.49318069358746036,-0.33898163990472585,63.49206349206349,
2017-08-01,AAPL,1,volume_shock,0.008875246961630001,0.7235939454823526,2.8122092516124964,50.79365079365079,volz > 2.5
2017-08-02,AAPL,1,spike + volume_shock,0.047250797111922926,3.974633516247962,5.406921519980029,90.47619047619048,|ret_z| > 2.5; volz > 2.5
2017-08-03,AAPL,0,,-0.009991047289327093,-0.8499619862501112,0.5136231280364649,60.317460317460316,
2017-08-04,AAPL,0,,0.005270917269009967,0.3150291085407212,-0.36830760525129935,41.269841269841265,
2017-08-07,AAPL,0,,0.015474214954597443,1.1112014508769108,-0.15519273397768166,61.904761904761905,
2017-08-08,AAPL,0,,0.007996902451206322,0.5673752799704547,1.3763526811849123,90.47619047619048,
2017-08-09,AAPL,0,,0.006121848438207067,0.41844427399505113,0.281763631443804,55.55555555555556,
2017-08-10,AAPL,1,crash,-0.03185175678084129,-2.5600347981022558,1.5698600562324627,96.82539682539682,|ret_z| > 2.5; range_pct > 95
2017-08-11,AAPL,0,,0.01390685288013005,1.0148967411829604,0.17810045358970839,71.42857142857143,
2017-08-14,AAPL,0,,0.015049414391285598,1.1002128914448213,-0.30934918267707856,19.047619047619047,
2017-08-15,AAPL,0,,0.010947694797774687,0.7666033249753147,0.48695147828499674,44.44444444444444,
2017-08-16,AAPL,0,,-0.004022137610539045,-0.35224465315723763,0.27901190194679837,61.904761904761905,
2017-08-17,AAPL,0,,-0.019198618264661738,-1.586047337339378,0.25339370357846497,80.95238095238095,
2017-08-18,AAPL,0,,-0.002280314599663602,-0.22828676059176659,0.1616401538538663,76.19047619047619,
2017-08-21,AAPL,0,,-0.0018413136645395456,-0.18759563652160172,-0.017509824842347282,77.77777777777779,
2017-08-22,AAPL,0,,0.016347586163605987,1.2214763710382532,-0.6189319222990184,39.682539682539684,
2017-08-23,AAPL,0,,0.0012515632168095259,0.03793201634911841,-0.944794703354072,25.396825396825395,
2017-08-24,AAPL,0,,-0.004438014592709982,-0.4002459593770645,-0.8880955271344826,50.79365079365079,
2017-08-25,AAPL,0,,0.0037044557628425068,0.2288666186573282,-0.16715056548376606,12.698412698412698,
2017-08-28,AAPL,0,,0.01007130390170663,0.7064434572532708,-0.07131912637032498,39.682539682539684,
2017-08-29,AAPL,0,,0.008918018285194007,0.6046838260366723,0.2909318021643425,80.95238095238095,
2017-08-30,AAPL,0,,0.0027010227755124294,0.11590425073906266,-0.04089403927945052,9.523809523809524,
2017-08-31,AAPL,0,,0.00397894997118331,0.212693367553001,-0.061321063869459444,1.5873015873015872,
2017-09-01,AAPL,0,,0.0003051048359117292,-0.05280850002309131,-2.467748168245448,11.11111111111111,
2017-09-05,AAPL,0,,-0.01200863364557514,-1.0105349043244587,0.711172020787302,90.47619047619048,
2017-09-06,AAPL,0,,-0.0010490984310358442,-0.14941864309681266,-0.8761797474086787,58.730158730158735,
2017-09-07,AAPL,0,,-0.004014339452208082,-0.367172658766689,-0.8096614235956163,31.746031746031743,
2017-09-08,AAPL,0,,-0.016308995955554906,-1.3018739583812386,0.6526059322849904,68.25396825396825,
2017-09-11,AAPL,0,,0.018092352367698794,1.3774574328039837,1.1351323878233714,42.857142857142854,
2017-09-12,AAPL,1,volume_shock,-0.003962740369903406,-0.4774549614364178,6.254428936091067,96.82539682539682,volz > 2.5; range_pct > 95
2017-09-13,AAPL,0,,-0.0075221765735906665,-0.7569201873343797,1.8816915793516167,39.682539682539684,
2017-09-14,AAPL,0,,-0.008581353569597439,-0.8498179366792905,-0.4418323883037388,12.698412698412698,
2017-09-15,AAPL,0,,0.010108793373321934,0.7050143511736798,1.9713045805688212,80.95238095238095,
